variant_id,task,method,lm_window_length,lm_slide_length,lm_top_split,lm_skip,lm_stem_length,lm_prune,lm_likelihood_weight,lm_prior_weight,lm_length_penalty,corpus_filename,result_filename,accuracy,f1,status,source_csv,precision,recall,f_score,resolved_result_file,metric_source
v11,pos,lm-lemma,3,3,3,3,7,100,0.0,1.0,inverse_parts,resources/text//pos/-1747506257.txt,resources/results/skip/lm-lemma/pos/skip//240-3-1922520633.xml,0.873466257669,,found,resources/results/reviewer1/comment1-pos-lm-lemma.csv,0.651459413118,0.619312082419,0.627610908089,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-lemma/pos/skip/240-3-1922520633.xml,result_file
v12,pos,lm-lemma,3,3,3,3,7,100,0.0,1.0,inverse_sqrt_parts,resources/text//pos/1689808136.txt,resources/results/skip/lm-lemma/pos/skip//240-3-1599431083.xml,0.872699386503,,found,resources/results/reviewer1/comment1-pos-lm-lemma.csv,0.647123894053,0.61671237557,0.62207732245,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-lemma/pos/skip/240-3-1599431083.xml,result_file
v13,pos,lm-lemma,3,3,3,3,7,100,0.0,1.0,inverse_log_parts,resources/text//pos/1363077970.txt,resources/results/skip/lm-lemma/pos/skip//240-3--977129025.xml,0.870245398773,,found,resources/results/reviewer1/comment1-pos-lm-lemma.csv,0.64777395945,0.61238684156,0.621366946834,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-lemma/pos/skip/240-3--977129025.xml,result_file
v14,pos,lm-lemma,3,3,3,3,7,100,0.05,0.95,none,resources/text//pos/941152357.txt,resources/results/skip/lm-lemma/pos/skip//240-3--1305666523.xml,0.869580777096,,found,resources/results/reviewer1/comment1-pos-lm-lemma.csv,0.652843866123,0.607649106505,0.617064423602,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-lemma/pos/skip/240-3--1305666523.xml,result_file
v15,pos,lm-lemma,3,3,3,3,7,100,0.05,0.95,inverse_parts,resources/text//pos/1273290388.txt,resources/results/skip/lm-lemma/pos/skip//240-3--625740349.xml,0.871319018405,,found,resources/results/reviewer1/comment1-pos-lm-lemma.csv,0.646719236964,0.610283237032,0.618802637214,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-lemma/pos/skip/240-3--625740349.xml,result_file
v16,pos,lm-lemma,3,3,3,3,7,100,0.05,0.95,inverse_sqrt_parts,resources/text//pos/415637485.txt,resources/results/skip/lm-lemma/pos/skip//240-3--948829899.xml,0.874079754601,,found,resources/results/reviewer1/comment1-pos-lm-lemma.csv,0.715483074796,0.622988438381,0.634760901784,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-lemma/pos/skip/240-3--948829899.xml,result_file
v17,pos,lm-lemma,3,3,3,3,7,100,0.05,0.95,inverse_log_parts,resources/text//pos/88907319.txt,resources/results/skip/lm-lemma/pos/skip//240-3-769577289.xml,0.873568507157,,found,resources/results/reviewer1/comment1-pos-lm-lemma.csv,0.722015799537,0.617543443236,0.635365215101,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-lemma/pos/skip/240-3-769577289.xml,result_file
v18,pos,lm-lemma,3,3,3,3,7,100,0.15,0.85,inverse_parts,resources/text//pos/2119117743.txt,resources/results/skip/lm-lemma/pos/skip//240-3-1770477113.xml,0.868558282209,,found,resources/results/reviewer1/comment1-pos-lm-lemma.csv,0.644528667691,0.603293193748,0.614235593855,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-lemma/pos/skip/240-3-1770477113.xml,result_file
v19,pos,lm-lemma,3,3,3,3,7,100,0.15,0.85,inverse_sqrt_parts,resources/text//pos/1261464840.txt,resources/results/skip/lm-lemma/pos/skip//240-3-1447387563.xml,0.872699386503,,found,resources/results/reviewer1/comment1-pos-lm-lemma.csv,0.645820268293,0.622024459483,0.626998478388,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-lemma/pos/skip/240-3-1447387563.xml,result_file
v20,pos,lm-lemma,3,3,3,3,7,100,0.15,0.85,inverse_log_parts,resources/text//pos/934734674.txt,resources/results/skip/lm-lemma/pos/skip//240-3--1129172545.xml,0.872392638037,,found,resources/results/reviewer1/comment1-pos-lm-lemma.csv,0.647392078348,0.619652807661,0.625807333129,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-lemma/pos/skip/240-3--1129172545.xml,result_file
v21,pos,lm-lemma,3,3,3,3,7,100,0.3,0.7,none,resources/text//pos/-1782897280.txt,resources/results/skip/lm-lemma/pos/skip//240-3--781157221.xml,0.871063394683,,found,resources/results/reviewer1/comment1-pos-lm-lemma.csv,0.642411598324,0.615875139845,0.622749591213,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-lemma/pos/skip/240-3--781157221.xml,result_file
v22,pos,lm-lemma,3,3,3,3,7,100,0.3,0.7,inverse_parts,resources/text//pos/-1450759249.txt,resources/results/skip/lm-lemma/pos/skip//240-3--101231047.xml,0.872801635992,,found,resources/results/reviewer1/comment1-pos-lm-lemma.csv,0.712798118264,0.619061961146,0.631395523924,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-lemma/pos/skip/240-3--101231047.xml,result_file
v23,pos,lm-lemma,3,3,3,3,7,100,0.3,0.7,inverse_sqrt_parts,resources/text//pos/1986555144.txt,resources/results/skip/lm-lemma/pos/skip//240-3--424320597.xml,0.874437627812,,found,resources/results/reviewer1/comment1-pos-lm-lemma.csv,0.654361722661,0.621564977679,0.630219428366,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-lemma/pos/skip/240-3--424320597.xml,result_file
v24,pos,lm-lemma,3,3,3,3,7,100,0.3,0.7,inverse_log_parts,resources/text//pos/1659824978.txt,resources/results/skip/lm-lemma/pos/skip//240-3-1294086591.xml,0.87172801636,,found,resources/results/reviewer1/comment1-pos-lm-lemma.csv,0.647952973415,0.616957125338,0.623449717906,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-lemma/pos/skip/240-3-1294086591.xml,result_file
v25,pos,lm-lemma,3,3,3,3,7,100,0.5,0.5,none,resources/text//pos/-1189403264.txt,resources/results/skip/lm-lemma/pos/skip//240-3--533693285.xml,0.872085889571,,found,resources/results/reviewer1/comment1-pos-lm-lemma.csv,0.656375646527,0.608759264705,0.621703352085,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-lemma/pos/skip/240-3--533693285.xml,result_file
v26,pos,lm-lemma,3,3,3,3,7,100,0.5,0.5,inverse_parts,resources/text//pos/-857265233.txt,resources/results/skip/lm-lemma/pos/skip//240-3-146232889.xml,0.873619631902,,found,resources/results/reviewer1/comment1-pos-lm-lemma.csv,0.658117991637,0.61978344652,0.630274540679,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-lemma/pos/skip/240-3-146232889.xml,result_file
v27,pos,lm-lemma,3,3,3,3,7,100,0.5,0.5,inverse_sqrt_parts,resources/text//pos/-1714918136.txt,resources/results/skip/lm-lemma/pos/skip//240-3--176856661.xml,0.872188139059,,found,resources/results/reviewer1/comment1-pos-lm-lemma.csv,0.653370975908,0.611842203898,0.623565057377,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-lemma/pos/skip/240-3--176856661.xml,result_file
v28,pos,lm-lemma,3,3,3,3,7,100,0.5,0.5,inverse_log_parts,resources/text//pos/-2041648302.txt,resources/results/skip/lm-lemma/pos/skip//240-3-1541550527.xml,0.871932515337,,found,resources/results/reviewer1/comment1-pos-lm-lemma.csv,0.702933937819,0.620418028279,0.629393979201,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-lemma/pos/skip/240-3-1541550527.xml,result_file
v1,pos,lm-rank,2,2,1,2,7,100,0.15,0.85,none,resources/text//pos/249431159.txt,resources/results/skip/lm-rank/pos/skip//240-2--1826068211.xml,0.869836400818,,completed,resources/results/reviewer1/comment1-pos-lm-rank.csv,0.648951743927,0.617555506116,0.625917297739,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-rank/pos/skip/240-2--1826068211.xml,result_file
v2,pos,lm-rank,2,2,3,2,7,100,0.15,0.85,none,resources/text//pos/249431845.txt,resources/results/skip/lm-rank/pos/skip//240-2-2128585961.xml,0.852096114519,,completed,resources/results/reviewer1/comment1-pos-lm-rank.csv,0.623458512123,0.542762578213,0.558885953104,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-rank/pos/skip/240-2-2128585961.xml,result_file
v3,pos,lm-rank,2,2,5,2,7,100,0.15,0.85,none,resources/text//pos/249432531.txt,resources/results/skip/lm-rank/pos/skip//240-2-1788272837.xml,0.854345603272,,completed,resources/results/reviewer1/comment1-pos-lm-rank.csv,0.63163523542,0.563256101985,0.580311941796,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-rank/pos/skip/240-2-1788272837.xml,result_file
v4,pos,lm-rank,3,3,1,3,7,100,0.15,0.85,none,resources/text//pos/249433616.txt,resources/results/skip/lm-rank/pos/skip//240-3--546851585.xml,0.869120654397,,completed,resources/results/reviewer1/comment1-pos-lm-rank.csv,0.653373755152,0.606581805673,0.620503946055,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-rank/pos/skip/240-3--546851585.xml,result_file
v5,pos,lm-rank,3,3,3,3,7,100,0.15,0.85,none,resources/text//pos/249434302.txt,resources/results/skip/lm-rank/pos/skip//240-3--887164709.xml,0.854959100204,,completed,resources/results/reviewer1/comment1-pos-lm-rank.csv,0.624268212007,0.559356816609,0.576451657846,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-rank/pos/skip/240-3--887164709.xml,result_file
v6,pos,lm-rank,3,3,5,3,7,100,0.15,0.85,none,resources/text//pos/249434988.txt,resources/results/skip/lm-rank/pos/skip//240-3--1227477833.xml,0.854243353783,,completed,resources/results/reviewer1/comment1-pos-lm-rank.csv,0.626029777003,0.544507540342,0.563856108797,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-rank/pos/skip/240-3--1227477833.xml,result_file
v7,pos,lm-rank,4,4,1,4,7,100,0.15,0.85,none,resources/text//pos/249436073.txt,resources/results/skip/lm-rank/pos/skip//240-4-732365041.xml,0.86717791411,,completed,resources/results/reviewer1/comment1-pos-lm-rank.csv,0.6522102965,0.592656237722,0.610426200989,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-rank/pos/skip/240-4-732365041.xml,result_file
v8,pos,lm-rank,4,4,3,4,7,100,0.15,0.85,none,resources/text//pos/249436759.txt,resources/results/skip/lm-rank/pos/skip//240-4-392051917.xml,0.859918200409,,completed,resources/results/reviewer1/comment1-pos-lm-rank.csv,0.644744806964,0.562426536532,0.58628246785,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-rank/pos/skip/240-4-392051917.xml,result_file
v9,pos,lm-rank,4,4,5,4,7,100,0.15,0.85,none,resources/text//pos/249437445.txt,resources/results/skip/lm-rank/pos/skip//240-4-51738793.xml,0.855010224949,,completed,resources/results/reviewer1/comment1-pos-lm-rank.csv,0.628916927142,0.555017294374,0.572337337413,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-rank/pos/skip/240-4-51738793.xml,result_file
v10,pos,lm-rank,3,3,3,3,7,100,0.0,1.0,none,resources/text//pos/-437643492.txt,resources/results/skip/lm-rank/pos/skip//240-3-2051807255.xml,0.849130879346,,completed,resources/results/reviewer1/comment1-pos-lm-rank.csv,0.621442102565,0.530377326113,0.549461340394,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-rank/pos/skip/240-3-2051807255.xml,result_file
v11,pos,lm-rank,3,3,3,3,7,100,0.0,1.0,inverse_parts,resources/text//pos/-105505461.txt,resources/results/skip/lm-rank/pos/skip//240-3--1563233867.xml,0.851380368098,,completed,resources/results/reviewer1/comment1-pos-lm-rank.csv,0.610868454111,0.544497105479,0.555681385536,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-rank/pos/skip/240-3--1563233867.xml,result_file
v12,pos,lm-rank,3,3,3,3,7,100,0.0,1.0,inverse_sqrt_parts,resources/text//pos/-963158364.txt,resources/results/skip/lm-rank/pos/skip//240-3--1886323417.xml,0.852505112474,,completed,resources/results/reviewer1/comment1-pos-lm-rank.csv,0.613821731048,0.550665129828,0.566907891418,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-rank/pos/skip/240-3--1886323417.xml,result_file
v13,pos,lm-rank,3,3,3,3,7,100,0.0,1.0,inverse_log_parts,resources/text//pos/-1289888530.txt,resources/results/skip/lm-rank/pos/skip//240-3--167916229.xml,0.846165644172,,completed,resources/results/reviewer1/comment1-pos-lm-rank.csv,0.604894481479,0.522156536969,0.537113461547,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-rank/pos/skip/240-3--167916229.xml,result_file
v14,pos,lm-rank,3,3,3,3,7,100,0.05,0.95,none,resources/text//pos/-1711814143.txt,resources/results/skip/lm-rank/pos/skip//240-3--496453727.xml,0.856697341513,,completed,resources/results/reviewer1/comment1-pos-lm-rank.csv,0.630340985721,0.557578503203,0.57751722434,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-rank/pos/skip/240-3--496453727.xml,result_file
v15,pos,lm-rank,3,3,3,3,7,100,0.05,0.95,inverse_parts,resources/text//pos/-1379676112.txt,resources/results/skip/lm-rank/pos/skip//240-3-183472447.xml,0.856288343558,,completed,resources/results/reviewer1/comment1-pos-lm-rank.csv,0.631485240957,0.565635031236,0.585043817592,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-rank/pos/skip/240-3-183472447.xml,result_file
v16,pos,lm-rank,3,3,3,3,7,100,0.05,0.95,inverse_sqrt_parts,resources/text//pos/2057638281.txt,resources/results/skip/lm-rank/pos/skip//240-3--139617103.xml,0.858333333333,,completed,resources/results/reviewer1/comment1-pos-lm-rank.csv,0.640482103386,0.573289374497,0.591719585683,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-rank/pos/skip/240-3--139617103.xml,result_file
v17,pos,lm-rank,3,3,3,3,7,100,0.05,0.95,inverse_log_parts,resources/text//pos/1730908115.txt,resources/results/skip/lm-rank/pos/skip//240-3-1578790085.xml,0.860122699387,,completed,resources/results/reviewer1/comment1-pos-lm-rank.csv,0.645271654403,0.571249697093,0.593328278128,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-rank/pos/skip/240-3-1578790085.xml,result_file
v18,pos,lm-rank,3,3,3,3,7,100,0.15,0.85,inverse_parts,resources/text//pos/-533848757.txt,resources/results/skip/lm-rank/pos/skip//240-3--1715277387.xml,0.855214723926,,completed,resources/results/reviewer1/comment1-pos-lm-rank.csv,0.633491183533,0.550808038217,0.571600883763,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-rank/pos/skip/240-3--1715277387.xml,result_file
v19,pos,lm-rank,3,3,3,3,7,100,0.15,0.85,inverse_sqrt_parts,resources/text//pos/-1391501660.txt,resources/results/skip/lm-rank/pos/skip//240-3--2038366937.xml,0.859764826176,,completed,resources/results/reviewer1/comment1-pos-lm-rank.csv,0.644410673986,0.570527392838,0.59117293645,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-rank/pos/skip/240-3--2038366937.xml,result_file
v20,pos,lm-rank,3,3,3,3,7,100,0.15,0.85,inverse_log_parts,resources/text//pos/-1718231826.txt,resources/results/skip/lm-rank/pos/skip//240-3--319959749.xml,0.855010224949,,completed,resources/results/reviewer1/comment1-pos-lm-rank.csv,0.624294121562,0.562725350996,0.578677736953,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-rank/pos/skip/240-3--319959749.xml,result_file
v21,pos,lm-rank,3,3,3,3,7,100,0.3,0.7,none,resources/text//pos/-140896484.txt,resources/results/skip/lm-rank/pos/skip//240-3-28055575.xml,0.856799591002,,completed,resources/results/reviewer1/comment1-pos-lm-rank.csv,0.638406789739,0.556599610919,0.577856224532,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-rank/pos/skip/240-3-28055575.xml,result_file
v22,pos,lm-rank,3,3,3,3,7,100,0.3,0.7,inverse_parts,resources/text//pos/191241547.txt,resources/results/skip/lm-rank/pos/skip//240-3-707981749.xml,0.854652351738,,completed,resources/results/reviewer1/comment1-pos-lm-rank.csv,0.627503769277,0.5552479369,0.575048127814,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-rank/pos/skip/240-3-707981749.xml,result_file
v23,pos,lm-rank,3,3,3,3,7,100,0.3,0.7,inverse_sqrt_parts,resources/text//pos/-666411356.txt,resources/results/skip/lm-rank/pos/skip//240-3-384892199.xml,0.856083844581,,completed,resources/results/reviewer1/comment1-pos-lm-rank.csv,0.64519851493,0.556951471679,0.581603722074,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-rank/pos/skip/240-3-384892199.xml,result_file
v24,pos,lm-rank,3,3,3,3,7,100,0.3,0.7,inverse_log_parts,resources/text//pos/-993141522.txt,resources/results/skip/lm-rank/pos/skip//240-3-2103299387.xml,0.853016359918,,completed,resources/results/reviewer1/comment1-pos-lm-rank.csv,0.621624291539,0.5543434016,0.572029928566,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-rank/pos/skip/240-3-2103299387.xml,result_file
v25,pos,lm-rank,3,3,3,3,7,100,0.5,0.5,none,resources/text//pos/452597532.txt,resources/results/skip/lm-rank/pos/skip//240-3-275519511.xml,0.853220858896,,completed,resources/results/reviewer1/comment1-pos-lm-rank.csv,0.63012622296,0.55604145813,0.57682581829,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-rank/pos/skip/240-3-275519511.xml,result_file
v26,pos,lm-rank,3,3,3,3,7,100,0.5,0.5,inverse_parts,resources/text//pos/784735563.txt,resources/results/skip/lm-rank/pos/skip//240-3-955445685.xml,0.857515337423,,completed,resources/results/reviewer1/comment1-pos-lm-rank.csv,0.648957421881,0.561862318635,0.585847758363,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-rank/pos/skip/240-3-955445685.xml,result_file
v27,pos,lm-rank,3,3,3,3,7,100,0.5,0.5,inverse_sqrt_parts,resources/text//pos/-72917340.txt,resources/results/skip/lm-rank/pos/skip//240-3-632356135.xml,0.853067484663,,completed,resources/results/reviewer1/comment1-pos-lm-rank.csv,0.62961244001,0.541850287474,0.565806566588,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-rank/pos/skip/240-3-632356135.xml,result_file
v28,pos,lm-rank,3,3,3,3,7,100,0.5,0.5,inverse_log_parts,resources/text//pos/-399647506.txt,resources/results/skip/lm-rank/pos/skip//240-3--1944203973.xml,0.852556237219,,completed,resources/results/reviewer1/comment1-pos-lm-rank.csv,0.63371884888,0.547376180001,0.570471129418,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-rank/pos/skip/240-3--1944203973.xml,result_file
v1,pos,lm-skip,2,2,1,2,7,100,0.15,0.85,none,resources/text//pos/249470410.txt,resources/results/skip/lm-skip/pos/skip//240-2-1110150456.xml,0.88445807771,,found,resources/results/reviewer1/comment1-pos-lm-skip.csv,,,0.88445807771,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-skip/pos/skip/240-2-1110150456.xml,result_file
v2,pos,lm-skip,2,2,3,2,7,100,0.15,0.85,none,resources/text//pos/249471096.txt,resources/results/skip/lm-skip/pos/skip//240-2-769837332.xml,0.848670756646,,found,resources/results/reviewer1/comment1-pos-lm-skip.csv,,,0.848670756646,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-skip/pos/skip/240-2-769837332.xml,result_file
v3,pos,lm-skip,2,2,5,2,7,100,0.15,0.85,none,resources/text//pos/249471782.txt,resources/results/skip/lm-skip/pos/skip//240-2-429524208.xml,0.843251533742,,found,resources/results/reviewer1/comment1-pos-lm-skip.csv,,,0.843251533742,/run/media/wolf/KIOXIA/SentencePartitioning/resources/results/skip/lm-skip/pos/skip/240-2-429524208.xml,result_file
